2024-10-12 17:10:48,136 - INFO - Epoch 15/50, Batch 2800/4400, Loss: 0.1001
2024-10-12 17:10:58,085 - INFO - Epoch 15/50, Batch 2900/4400, Loss: 0.1027
2024-10-12 17:11:07,911 - INFO - Epoch 15/50, Batch 3000/4400, Loss: 0.1028
2024-10-12 17:11:17,852 - INFO - Epoch 15/50, Batch 3100/4400, Loss: 0.0996
2024-10-12 17:11:27,862 - INFO - Epoch 15/50, Batch 3200/4400, Loss: 0.0971
2024-10-12 17:11:37,857 - INFO - Epoch 15/50, Batch 3300/4400, Loss: 0.1041
2024-10-12 17:11:47,816 - INFO - Epoch 15/50, Batch 3400/4400, Loss: 0.0980
2024-10-12 17:11:57,618 - INFO - Epoch 15/50, Batch 3500/4400, Loss: 0.0985
2024-10-12 17:12:07,579 - INFO - Epoch 15/50, Batch 3600/4400, Loss: 0.1001
2024-10-12 17:12:17,545 - INFO - Epoch 15/50, Batch 3700/4400, Loss: 0.1046
2024-10-12 17:12:27,482 - INFO - Epoch 15/50, Batch 3800/4400, Loss: 0.1050
2024-10-12 17:12:37,435 - INFO - Epoch 15/50, Batch 3900/4400, Loss: 0.1108
2024-10-12 17:12:47,207 - INFO - Epoch 15/50, Batch 4000/4400, Loss: 0.1028
2024-10-12 17:12:57,159 - INFO - Epoch 15/50, Batch 4100/4400, Loss: 0.1004
2024-10-12 17:13:07,104 - INFO - Epoch 15/50, Batch 4200/4400, Loss: 0.1068
2024-10-12 17:13:17,052 - INFO - Epoch 15/50, Batch 4300/4400, Loss: 0.1073
2024-10-12 17:13:37,014 - INFO - Validation samples processed: 102275
2024-10-12 17:13:37,017 - INFO - Epoch 15/50, Train Loss: 0.1012, Val Loss: 0.1027, Hit Ratio: 0.0000, NDCG: 0.0000, Time: 447.76s
2024-10-12 17:13:38,827 - INFO - Epoch 16/50, Batch 0/4400, Loss: 0.0967
2024-10-12 17:13:48,144 - INFO - Epoch 16/50, Batch 100/4400, Loss: 0.0988
2024-10-12 17:13:57,289 - INFO - Epoch 16/50, Batch 200/4400, Loss: 0.1053
2024-10-12 17:14:06,369 - INFO - Epoch 16/50, Batch 300/4400, Loss: 0.0969
2024-10-12 17:14:15,506 - INFO - Epoch 16/50, Batch 400/4400, Loss: 0.1032
2024-10-12 17:14:25,413 - INFO - Epoch 16/50, Batch 500/4400, Loss: 0.0998
2024-10-12 17:14:35,343 - INFO - Epoch 16/50, Batch 600/4400, Loss: 0.0999
2024-10-12 17:14:45,209 - INFO - Epoch 16/50, Batch 700/4400, Loss: 0.1004
2024-10-12 17:14:55,137 - INFO - Epoch 16/50, Batch 800/4400, Loss: 0.0959
2024-10-12 17:15:04,918 - INFO - Epoch 16/50, Batch 900/4400, Loss: 0.0968
2024-10-12 17:15:14,865 - INFO - Epoch 16/50, Batch 1000/4400, Loss: 0.1015
2024-10-12 17:15:24,797 - INFO - Epoch 16/50, Batch 1100/4400, Loss: 0.1023
2024-10-12 17:15:34,724 - INFO - Epoch 16/50, Batch 1200/4400, Loss: 0.1044
2024-10-12 17:15:44,661 - INFO - Epoch 16/50, Batch 1300/4400, Loss: 0.1004
2024-10-12 17:15:54,583 - INFO - Epoch 16/50, Batch 1400/4400, Loss: 0.1035
2024-10-12 17:16:04,344 - INFO - Epoch 16/50, Batch 1500/4400, Loss: 0.0938
2024-10-12 17:16:14,286 - INFO - Epoch 16/50, Batch 1600/4400, Loss: 0.1009
